Id,Price
3375,181559.31595504624
1730,140266.092793626
14794,158366.9870875565
8931,252697.8865111895
6209,163861.84782728652
9078,234888.92441337625
16488,131724.14824032568
8885,161592.99361772978
8170,236182.40369848697
7460,361866.3746163832
4342,136165.14402312363
2966,229291.11080463295
13894,188080.50280200152
15813,145813.3012752725
384,133436.21625007008
14371,174778.55610473867
6334,175670.7222081473
13270,227663.49623087505
3028,131232.70326284645
8197,135783.3561550675
181,238736.32670684106
9922,181955.0074522753
4870,160022.90645639735
11537,136898.4646532931
9678,198222.8069715478
7532,158556.68974748335
16617,245878.0630824968
2733,135519.7919757666
11216,180369.86466587786
12655,245833.51171641838
3009,130359.34965185681
941,245696.7599416016
15652,146288.09661388473
8992,236101.99876874185
11499,190319.27117767604
13791,190147.75242622683
6428,131727.07453075354
14578,145078.5414280478
4423,211005.96098787634
14915,194951.72436411557
5404,207979.58150620613
5010,211825.3361886455
10552,254608.8374373068
14683,244268.26399210075
16043,159252.05763245694
1985,205467.45870079807
11948,232530.48103971645
8462,194385.3071413071
13414,200545.559180994
1959,208922.32741592784
2872,199549.65535459982
15344,196254.9461463784
6672,212129.20465044226
5722,195323.83696450453
11068,324728.34087915247
15196,197640.09805277368
7485,200374.64868708648
2075,167658.79011259542
14478,181249.55800944893
3127,166327.5673754948
4362,187673.37149214494
694,233445.39503991356
14594,206793.93953641894
14799,284364.02628666465
10078,240258.39839486213
3707,184716.10932353936
3611,244729.88377055211
16009,231664.65740160592
10208,212522.72717441642
4885,152628.75695199321
8180,235264.6071487374
3002,151518.52070203307
16267,194145.36583920795
16079,267055.19460016524
13,196488.88849512872
3107,203742.50442467775
3384,221769.52075162542
6882,358967.8859622645
1919,167274.26248483825
15049,175103.3736373401
8076,188188.65948299752
2045,174725.7376050469
5009,179429.16898766163
12326,198769.25471591312
15275,222879.2272398479
51,244357.54230406022
626,209173.66616245918
12706,176869.766536764
11857,184109.94584942926
13454,181490.25515009015
10890,236845.83780518337
6476,181048.77309372876
2710,299843.69326911634
14337,243608.086168265
4720,157247.18077422358
7013,221834.75883963832
12898,148160.7262614697
12318,255968.60188764532
15653,144966.86658718446
6648,181254.3245882996
9134,177597.18233999907
5783,320870.0194803047
1027,226699.7275820327
14712,326016.78790310095
6786,187255.49710072437
6929,331730.6768644935
9923,297198.087639939
134,214904.32960819156
1156,322416.48348665284
13193,215660.90706773027
4453,232348.72454339825
13974,236977.87419118488
11193,169475.87373118647
2111,180098.98632371757
13451,179152.8507541889
7662,248059.0737176274
16613,170540.69725672586
1476,172115.64938398922
13732,165378.12396699295
15206,148282.44971236662
3259,229998.63893780892
5526,251214.879597648
9694,228758.1233227281
2413,246470.96737953695
15806,257143.90456352313
7132,177275.20840754642
5305,175976.81423342752
6270,270782.2031911124
9993,225904.1703925653
9940,180362.06425975397
2886,227004.42950847436
9476,188208.70257805806
12847,176050.2830433743
7965,241384.63064730566
426,176891.63440941658
7543,185978.95984762206
927,178345.95735106902
506,190273.64162888832
3029,188133.20199887655
1839,312205.62746994395
14297,259176.15185344507
3326,280432.16646007
15401,219799.6735919701
6754,180687.19665859407
13325,216261.5467646009
12543,189164.34437997366
3053,263298.57866085705
4485,181338.16913044345
3238,187792.13675618125
15341,246263.44204752802
15298,323466.5318933501
10883,155477.77773296033
2774,207401.02686045592
12343,242327.47109870246
14335,301919.58541349426
10775,339649.2247330698
2949,165883.1365228491
14691,306840.03549908346
4183,186503.91671854432
12790,241162.68431841282
5453,181665.66051411332
15239,241848.2575698616
3174,402114.16745729465
15358,184568.702788889
15320,277847.6648463465
11686,245028.4099258672
6904,181484.12469333885
13453,280107.7061462207
16748,255975.84349451773
3690,195044.47788415977
11440,147496.88596553655
10743,416253.7268298717
5855,236005.3461315792
5325,247336.1596672539
2246,180488.17705986608
3804,183997.39631796515
1698,341742.11782426236
8092,188960.1907245505
861,186237.18785731052
7032,144617.67482338054
12405,190405.25429644535
15859,352725.47854331555
13674,223777.29481471033
14517,190361.61522784995
5624,185123.31609510735
11933,287755.2130927823
986,283583.2807806607
9654,137931.1450765619
11043,217992.90180943668
5538,216688.20162676575
7268,298153.8800170026
12038,277692.12909044145
8129,224762.23765477067
254,191959.1478304956
4817,168331.12486695725
903,205842.98118353722
8200,307182.60774870927
14599,164869.32528126816
4658,307558.95787720184
10150,337906.50442343845
8317,166165.34640792516
2836,169657.87779626844
18,237907.55775919947
10384,173941.64527769882
25,172176.7960929011
15211,247079.22082293557
171,155575.3502797786
11576,329626.45000608737
1928,209788.98663032422
11295,346367.087383074
11569,210209.22296385976
11934,220858.01530443816
10448,372394.7987956882
5468,170785.13012689888
14262,201208.05231878403
15284,175794.9968253019
1676,283552.96912499995
16053,456306.5174248597
16228,475253.1141509962
16666,332655.030605154
7873,259311.5282939736
13367,322008.99721881334
13966,314786.3466907161
1506,434161.003622866
6113,218140.0129942306
15759,358903.5216232785
11130,263650.7392419913
13446,503579.8947141144
1618,284604.3432320674
15339,164543.79235181725
16604,450710.2398494088
11907,199948.8150210809
15960,353870.44268955546
8159,489336.55563195655
3517,220787.38061068073
14108,189612.3217026307
8948,166180.67100130804
11446,210356.07462948788
10378,281478.1599627603
13286,172930.34900464467
8325,173555.84501869103
12691,217528.34151085743
973,167547.9937164053
4891,242257.3920743468
946,174539.88181084715
8880,229912.0137557452
12019,171303.3781748256
7730,162442.70058683012
2590,216592.2113373298
15982,226618.1996646562
11100,190019.83228793874
5778,215131.84545046976
6251,170373.5467206136
497,178379.49925795296
15451,184998.4078280421
10782,174431.1060818369
2373,233351.11867237146
5801,168879.17340546686
2190,229633.0684659183
16110,175451.77713908604
10514,224489.25929761876
16182,270108.59468442295
11019,175892.83019469999
3434,209860.16660841313
8030,239087.35509391833
12409,390359.33280255715
4606,232524.61484599454
16354,361885.29371457204
442,180900.99049399747
7581,260970.74100140843
14382,188253.14326600533
5777,186138.50737477277
5409,169583.06671139464
8463,235280.01677002822
2261,487905.39880589367
7053,400179.9928352429
5903,272424.74026378605
9148,270815.9966065786
13844,179048.1239257445
9577,238995.11207980494
11054,381213.7492880339
16625,184767.81894724065
14741,321245.4165432775
15090,240327.2415372011
16325,261420.02839829715
8675,181390.45568309847
4172,232962.57004027755
13140,288788.67625207815
5232,455888.2797057865
5945,471289.4480406051
3910,336111.9463940363
3950,327110.7971772006
3843,230099.4335920426
15642,292380.1157323693
6450,434106.9692237094
2193,399999.5461374476
14671,382883.41224708327
13411,220141.0908807708
245,217221.239461392
1962,325822.26519261947
6851,216442.057221358
8321,287455.7451559185
9151,393669.8543306298
7987,183460.06847133534
16054,287129.49503218866
8806,321998.89874308987
8494,168737.81639273913
4474,142988.72003470716
7231,168443.85602372303
13702,216456.69237688617
5405,178646.09342131804
7852,173928.19751259193
13396,179875.5697069795
8721,303642.8753999014
12622,173340.39045545622
11528,174438.5851145967
11086,174833.6829323192
4044,149278.70784644352
14094,181447.79080121705
13499,293143.2691431494
926,144714.69589030067
14413,163706.19652616093
13386,174994.01326878043
10896,171856.69836201536
11617,160664.6014689259
11324,183418.77522709267
3563,179671.88928282284
16412,185213.04059634663
250,204544.5311637667
3877,173986.41851076376
9841,221320.34877550436
1272,232344.1375098474
1233,180930.48476545746
9165,181538.4060519163
1771,147088.1447767095
4126,243326.13972779916
11128,163152.9043372304
13280,213455.82136810594
9329,176230.07640925422
11051,328838.25821751705
